实体ID,实体名称,实体类型
1360,2733.0,患者
1361,2734.0,患者
1362,2735.0,患者
1363,2736.0,患者
1364,2737.0,患者
1365,2738.0,患者
1366,2740.0,患者
1367,2741.0,患者
1368,2742.0,患者
1369,2743.0,患者
1370,2744.0,患者
1371,2746.0,患者
1372,2747.0,患者
1373,2748.0,患者
1374,2749.0,患者
1375,2750.0,患者
1376,2751.0,患者
1377,2752.0,患者
1378,2753.0,患者
1379,2754.0,患者
1380,2755.0,患者
1381,2756.0,患者
1382,2757.0,患者
1383,2758.0,患者
1384,2759.0,患者
1385,2760.0,患者
1386,2761.0,患者
1387,2762.0,患者
1388,2763.0,患者
1389,2764.0,患者
1390,2765.0,患者
1391,2766.0,患者
1392,2767.0,患者
1393,2768.0,患者
1394,2769.0,患者
1395,2770.0,患者
1396,2772.0,患者
1397,2773.0,患者
1398,2774.0,患者
1399,2775.0,患者
1400,2776.0,患者
1401,2777.0,患者
1402,2780.0,患者
1403,2781.0,患者
1404,2782.0,患者
1405,2783.0,患者
1406,2785.0,患者
1407,2786.0,患者
1408,2787.0,患者
1409,2788.0,患者
1410,2789.0,患者
1411,2790.0,患者
1412,2791.0,患者
1413,2792.0,患者
1414,2793.0,患者
1415,2794.0,患者
1416,2795.0,患者
1417,2796.0,患者
1418,2797.0,患者
1419,2798.0,患者
1420,2799.0,患者
1421,2800.0,患者
1422,2801.0,患者
1423,2802.0,患者
1424,2803.0,患者
1425,2804.0,患者
1426,2805.0,患者
1427,2807.0,患者
1428,2808.0,患者
1429,2809.0,患者
1430,2810.0,患者
1431,2811.0,患者
1432,2812.0,患者
1433,2813.0,患者
1434,2814.0,患者
1435,2815.0,患者
1436,2816.0,患者
1437,2817.0,患者
1438,2818.0,患者
1439,2819.0,患者
1440,2821.0,患者
1441,2822.0,患者
1442,2824.0,患者
1443,2826.0,患者
1444,2827.0,患者
1445,2829.0,患者
1446,2830.0,患者
1447,2831.0,患者
1448,2832.0,患者
1449,2833.0,患者
1450,2834.0,患者
1451,2835.0,患者
1452,2836.0,患者
1453,2837.0,患者
1454,2838.0,患者
1455,2839.0,患者
1456,2841.0,患者
1457,2842.0,患者
1458,2843.0,患者
1459,2844.0,患者
1460,2846.0,患者
1461,2847.0,患者
1462,2848.0,患者
1463,2849.0,患者
1464,2850.0,患者
1465,2852.0,患者
1466,2853.0,患者
1467,2854.0,患者
1468,2856.0,患者
1469,2857.0,患者
1470,2858.0,患者
1471,2859.0,患者
1472,2860.0,患者
1473,2861.0,患者
1474,2862.0,患者
1475,2863.0,患者
1476,2864.0,患者
1477,2865.0,患者
1478,2866.0,患者
1479,2867.0,患者
1480,2870.0,患者
1481,2871.0,患者
1482,2872.0,患者
1483,2873.0,患者
1484,2874.0,患者
1485,2875.0,患者
1486,2876.0,患者
1487,2877.0,患者
1488,2878.0,患者
1489,2880.0,患者
1490,2882.0,患者
1491,2884.0,患者
1492,2886.0,患者
1493,2887.0,患者
1494,2888.0,患者
1495,2889.0,患者
1496,2890.0,患者
1497,2891.0,患者
1498,2892.0,患者
1499,2893.0,患者
1500,2894.0,患者
1501,2895.0,患者
1502,2896.0,患者
1503,2897.0,患者
1504,2898.0,患者
1505,2900.0,患者
1506,2901.0,患者
1507,2902.0,患者
1508,2903.0,患者
1509,2904.0,患者
1510,2905.0,患者
1511,2906.0,患者
1512,2907.0,患者
1513,2908.0,患者
1514,2909.0,患者
1515,2910.0,患者
1516,2911.0,患者
1517,2912.0,患者
1518,2913.0,患者
1519,2914.0,患者
1520,2915.0,患者
1521,2916.0,患者
1522,2917.0,患者
1523,2918.0,患者
1524,2919.0,患者
1525,2920.0,患者
1526,2921.0,患者
1527,2922.0,患者
1528,2923.0,患者
1529,2925.0,患者
1530,2926.0,患者
1531,2927.0,患者
1532,2928.0,患者
1533,2929.0,患者
1534,2930.0,患者
1535,2931.0,患者
1536,2932.0,患者
1537,2933.0,患者
1538,2934.0,患者
1539,2935.0,患者
1540,2936.0,患者
1541,2937.0,患者
1542,2938.0,患者
1543,2940.0,患者
1544,2941.0,患者
1545,2942.0,患者
1546,2943.0,患者
1547,2944.0,患者
1548,2945.0,患者
1549,2946.0,患者
1550,2947.0,患者
1551,2948.0,患者
1552,2949.0,患者
1553,2950.0,患者
1554,2951.0,患者
1555,2952.0,患者
1556,2953.0,患者
1557,2954.0,患者
1558,2955.0,患者
1559,2956.0,患者
1560,2957.0,患者
1561,2958.0,患者
1562,2959.0,患者
1563,2960.0,患者
1564,2961.0,患者
1565,2962.0,患者
1566,2963.0,患者
1567,2964.0,患者
1568,2965.0,患者
1569,2966.0,患者
1570,2968.0,患者
1571,2969.0,患者
1572,2970.0,患者
1573,2971.0,患者
1574,2972.0,患者
1575,2973.0,患者
1576,2974.0,患者
1577,2975.0,患者
1578,2976.0,患者
1579,2977.0,患者
1580,2978.0,患者
1581,2979.0,患者
1582,2980.0,患者
1583,2981.0,患者
1584,2983.0,患者
1585,2984.0,患者
1586,2985.0,患者
1587,2986.0,患者
1588,2987.0,患者
1589,2988.0,患者
1590,2989.0,患者
1591,2990.0,患者
1592,2991.0,患者
1593,2992.0,患者
1594,2993.0,患者
1595,2994.0,患者
1596,2995.0,患者
1597,2996.0,患者
1598,2997.0,患者
1599,2998.0,患者
1600,2999.0,患者
1601,3000.0,患者
1602,3001.0,患者
1603,3002.0,患者
1604,3003.0,患者
1605,3004.0,患者
1606,3005.0,患者
1607,3006.0,患者
1608,3007.0,患者
1609,3009.0,患者
1610,3010.0,患者
1611,3012.0,患者
1612,3013.0,患者
1613,3015.0,患者
1614,3016.0,患者
1615,3017.0,患者
1616,3018.0,患者
1617,3019.0,患者
1618,3020.0,患者
1619,3021.0,患者
1620,3022.0,患者
1621,3024.0,患者
1622,3025.0,患者
1623,3026.0,患者
1624,3027.0,患者
1625,3028.0,患者
1626,3029.0,患者
1627,3030.0,患者
1628,3031.0,患者
1629,3032.0,患者
1630,3033.0,患者
1631,3034.0,患者
1632,3035.0,患者
1633,3036.0,患者
1634,3037.0,患者
1635,3038.0,患者
1636,3039.0,患者
1637,3040.0,患者
1638,3041.0,患者
1639,3042.0,患者
1640,3043.0,患者
1641,3045.0,患者
1642,3046.0,患者
1643,3047.0,患者
1644,3048.0,患者
1645,3049.0,患者
1646,3050.0,患者
1647,3051.0,患者
1648,3052.0,患者
1649,3053.0,患者
1650,3054.0,患者
1651,3055.0,患者
1652,3056.0,患者
1653,3057.0,患者
1654,3058.0,患者
1655,3059.0,患者
1656,3061.0,患者
1657,3064.0,患者
1658,3065.0,患者
1659,3066.0,患者
1660,3067.0,患者
1661,3069.0,患者
1662,3071.0,患者
1663,3072.0,患者
1664,3073.0,患者
1665,3074.0,患者
1666,3075.0,患者
1667,3076.0,患者
1668,3079.0,患者
1669,3080.0,患者
1670,3081.0,患者
1671,3082.0,患者
1672,3083.0,患者
1673,3084.0,患者
1674,3085.0,患者
1675,3086.0,患者
1676,3087.0,患者
1677,3088.0,患者
1678,3089.0,患者
1679,3090.0,患者
1680,3091.0,患者
1681,3092.0,患者
1682,3093.0,患者
1683,3094.0,患者
1684,3095.0,患者
1685,3097.0,患者
1686,3098.0,患者
1687,3099.0,患者
1688,3101.0,患者
1689,3102.0,患者
1690,3103.0,患者
1691,3104.0,患者
1692,3105.0,患者
1693,3106.0,患者
1694,3107.0,患者
1695,3108.0,患者
1696,3109.0,患者
1697,3110.0,患者
1698,3111.0,患者
1699,3112.0,患者
1700,3113.0,患者
1701,3114.0,患者
1702,3115.0,患者
1703,3116.0,患者
1704,3117.0,患者
1705,3118.0,患者
1706,3119.0,患者
1707,3121.0,患者
1708,3122.0,患者
1709,3123.0,患者
1710,3124.0,患者
1711,3125.0,患者
1712,3127.0,患者
1713,3129.0,患者
1714,3130.0,患者
1715,3132.0,患者
1716,3133.0,患者
1717,3137.0,患者
1718,3138.0,患者
1719,3139.0,患者
1720,3140.0,患者
1721,3141.0,患者
1722,3142.0,患者
1723,3143.0,患者
1724,3144.0,患者
1725,3145.0,患者
1726,3146.0,患者
1727,3148.0,患者
1728,3149.0,患者
1729,3150.0,患者
1730,3151.0,患者
1731,3152.0,患者
1732,3153.0,患者
1733,3155.0,患者
1734,3156.0,患者
1735,3159.0,患者
1736,3160.0,患者
1737,3161.0,患者
1738,3162.0,患者
1739,3163.0,患者
1740,3164.0,患者
1741,3165.0,患者
1742,3166.0,患者
1743,3168.0,患者
1744,3169.0,患者
1745,3170.0,患者
1746,3171.0,患者
1747,3173.0,患者
1748,3174.0,患者
1749,3175.0,患者
1750,3176.0,患者
1751,3177.0,患者
1752,3178.0,患者
1753,3179.0,患者
1754,3180.0,患者
1755,3181.0,患者
1756,3182.0,患者
1757,3183.0,患者
1758,3184.0,患者
1759,3185.0,患者
1760,3186.0,患者
1761,3187.0,患者
1762,3188.0,患者
1763,3189.0,患者
1764,3190.0,患者
1765,3191.0,患者
1766,3192.0,患者
1767,3193.0,患者
1768,3194.0,患者
1769,3195.0,患者
1770,3196.0,患者
1771,3197.0,患者
1772,3198.0,患者
1773,3199.0,患者
1774,3200.0,患者
1775,3203.0,患者
1776,3204.0,患者
1777,3205.0,患者
1778,3206.0,患者
1779,3207.0,患者
1780,3208.0,患者
1781,3210.0,患者
1782,3211.0,患者
1783,3212.0,患者
1784,3213.0,患者
1785,3214.0,患者
1786,3215.0,患者
1787,3216.0,患者
1788,3218.0,患者
1789,3219.0,患者
1790,3220.0,患者
1791,3221.0,患者
1792,3222.0,患者
1793,3223.0,患者
1794,3224.0,患者
1795,3225.0,患者
1796,3226.0,患者
1797,3227.0,患者
1798,3228.0,患者
1799,3229.0,患者
1800,3230.0,患者
1801,3231.0,患者
1802,3232.0,患者
1803,3233.0,患者
1804,3234.0,患者
1805,3235.0,患者
1806,3236.0,患者
1807,3237.0,患者
1808,3238.0,患者
1809,3239.0,患者
1810,3240.0,患者
1811,3241.0,患者
1812,3242.0,患者
1813,3243.0,患者
1814,3244.0,患者
1815,3245.0,患者
1816,3246.0,患者
1817,3247.0,患者
1818,3248.0,患者
1819,3249.0,患者
1820,3250.0,患者
1821,3251.0,患者
1822,3252.0,患者
1823,3253.0,患者
1824,3254.0,患者
1825,3255.0,患者
1826,3256.0,患者
1827,3257.0,患者
1828,3258.0,患者
1829,3259.0,患者
1830,3260.0,患者
1831,3261.0,患者
1832,3262.0,患者
1833,3263.0,患者
1834,3264.0,患者
1835,3265.0,患者
1836,3266.0,患者
1837,3267.0,患者
1838,3268.0,患者
1839,3269.0,患者
1840,3270.0,患者
1841,3271.0,患者
1842,3273.0,患者
1843,3274.0,患者
1844,3275.0,患者
1845,3276.0,患者
1846,3277.0,患者
1847,3278.0,患者
1848,3279.0,患者
1849,3280.0,患者
1850,3281.0,患者
1851,3282.0,患者
1852,3283.0,患者
1853,3284.0,患者
1854,3286.0,患者
1855,3287.0,患者
1856,3288.0,患者
1857,3289.0,患者
1858,3290.0,患者
1859,3291.0,患者
1860,3292.0,患者
1861,3293.0,患者
1862,3294.0,患者
1863,3295.0,患者
1864,3296.0,患者
1865,3297.0,患者
1866,3299.0,患者
1867,3300.0,患者
1868,3301.0,患者
1869,3302.0,患者
1870,3303.0,患者
1871,3305.0,患者
1872,3306.0,患者
1873,3307.0,患者
1874,3308.0,患者
1875,3309.0,患者
1876,3310.0,患者
1877,3311.0,患者
1878,3313.0,患者
1879,3314.0,患者
1880,3315.0,患者
1881,3316.0,患者
1882,3317.0,患者
1883,3318.0,患者
1884,3319.0,患者
1885,3320.0,患者
1886,3321.0,患者
1887,3322.0,患者
1888,3323.0,患者
1889,3324.0,患者
1890,3325.0,患者
1891,3326.0,患者
1892,3327.0,患者
1893,3328.0,患者
1894,3329.0,患者
1895,3330.0,患者
1896,3331.0,患者
1897,3332.0,患者
1898,3333.0,患者
1899,3334.0,患者
1900,3335.0,患者
1901,3336.0,患者
1902,3337.0,患者
1903,3338.0,患者
1904,3339.0,患者
1905,3340.0,患者
1906,3341.0,患者
1907,3343.0,患者
1908,3344.0,患者
1909,3345.0,患者
1910,3346.0,患者
1911,3347.0,患者
1912,3348.0,患者
1913,3349.0,患者
1914,3350.0,患者
1915,3351.0,患者
1916,3352.0,患者
1917,3353.0,患者
1918,3354.0,患者
1919,3355.0,患者
1920,3356.0,患者
1921,3357.0,患者
1922,3358.0,患者
1923,3359.0,患者
1924,3360.0,患者
1925,3361.0,患者
1926,3362.0,患者
1927,3363.0,患者
1928,3364.0,患者
1929,3365.0,患者
1930,3366.0,患者
1931,3367.0,患者
1932,3368.0,患者
1933,3369.0,患者
1934,3370.0,患者
1935,3371.0,患者
1936,3373.0,患者
1937,3374.0,患者
1938,3375.0,患者
1939,3376.0,患者
1940,3377.0,患者
1941,3378.0,患者
1942,3379.0,患者
1943,3380.0,患者
1944,3381.0,患者
1945,3382.0,患者
1946,3383.0,患者
1947,3384.0,患者
1948,3385.0,患者
1949,3387.0,患者
1950,3388.0,患者
1951,3389.0,患者
1952,3390.0,患者
1953,3391.0,患者
1954,3392.0,患者
1955,3393.0,患者
1956,3394.0,患者
1957,3395.0,患者
1958,3396.0,患者
1959,3398.0,患者
1960,3399.0,患者
1961,3400.0,患者
1962,3401.0,患者
1963,3402.0,患者
1964,3404.0,患者
1965,3405.0,患者
1966,3406.0,患者
1967,3407.0,患者
1968,3409.0,患者
1969,3410.0,患者
1970,3412.0,患者
1971,3413.0,患者
1972,3414.0,患者
1973,3415.0,患者
1974,3416.0,患者
1975,3417.0,患者
1976,3418.0,患者
1977,3419.0,患者
1978,3420.0,患者
1979,3421.0,患者
1980,3422.0,患者
1981,3424.0,患者
1982,3425.0,患者
1983,3426.0,患者
1984,3427.0,患者
1985,3428.0,患者
1986,3429.0,患者
1987,3430.0,患者
1988,3431.0,患者
1989,3432.0,患者
1990,3433.0,患者
1991,3434.0,患者
1992,3435.0,患者
1993,3436.0,患者
1994,3437.0,患者
1995,3438.0,患者
1996,3441.0,患者
1997,3442.0,患者
1998,3443.0,患者
1999,3444.0,患者
2000,3445.0,患者
2001,3446.0,患者
2002,3447.0,患者
2003,3448.0,患者
2004,3449.0,患者
2005,3450.0,患者
2006,3451.0,患者
2007,3452.0,患者
2008,3453.0,患者
2009,3454.0,患者
2010,3455.0,患者
2011,3456.0,患者
2012,3457.0,患者
2013,3458.0,患者
2014,3460.0,患者
2015,3461.0,患者
2016,3462.0,患者
2017,3463.0,患者
2018,3464.0,患者
2019,3465.0,患者
2020,3466.0,患者
2021,3467.0,患者
2022,3468.0,患者
2023,3469.0,患者
2024,3470.0,患者
2025,3471.0,患者
2026,3472.0,患者
2027,3474.0,患者
2028,3475.0,患者
2029,3476.0,患者
2030,3477.0,患者
2031,3478.0,患者
2032,3479.0,患者
2033,3480.0,患者
2034,3481.0,患者
2035,3482.0,患者
2036,3485.0,患者
2037,3486.0,患者
2038,3487.0,患者
2039,3490.0,患者
2040,3491.0,患者
2041,3492.0,患者
2042,3493.0,患者
2043,3494.0,患者
2044,3495.0,患者
2045,3496.0,患者
2046,3497.0,患者
2047,3498.0,患者
2048,3499.0,患者
2049,3500.0,患者
2050,3501.0,患者
2051,3503.0,患者
2052,3504.0,患者
2053,3505.0,患者
2054,3506.0,患者
2055,3510.0,患者
2056,3511.0,患者
2057,3512.0,患者
2058,3513.0,患者
2059,3514.0,患者
2060,3515.0,患者
2061,3516.0,患者
2062,3517.0,患者
2063,3518.0,患者
2064,3520.0,患者
2065,3521.0,患者
2066,3522.0,患者
2067,3523.0,患者
2068,3525.0,患者
2069,3526.0,患者
2070,3528.0,患者
2071,3529.0,患者
2072,3530.0,患者
2073,3531.0,患者
2074,3532.0,患者
2075,3533.0,患者
2076,3534.0,患者
2077,3535.0,患者
2078,3536.0,患者
2079,3537.0,患者
2080,3538.0,患者
2081,3539.0,患者
2082,3540.0,患者
2083,3541.0,患者
2084,3542.0,患者
2085,3543.0,患者
2086,3545.0,患者
2087,3546.0,患者
2088,3548.0,患者
2089,3549.0,患者
2090,3550.0,患者
2091,3551.0,患者
2092,3552.0,患者
2093,3553.0,患者
2094,3554.0,患者
2095,3555.0,患者
2096,3557.0,患者
2097,3558.0,患者
2098,3559.0,患者
2099,3560.0,患者
2100,3561.0,患者
2101,3562.0,患者
2102,3563.0,患者
2103,3564.0,患者
2104,3565.0,患者
2105,3567.0,患者
2106,3568.0,患者
2107,3570.0,患者
2108,3571.0,患者
2109,3572.0,患者
2110,3573.0,患者
2111,3574.0,患者
2112,3575.0,患者
2113,3576.0,患者
2114,3577.0,患者
2115,3578.0,患者
2116,3579.0,患者
2117,3580.0,患者
2118,3582.0,患者
2119,3583.0,患者
2120,3584.0,患者
2121,3586.0,患者
2122,3587.0,患者
2123,3589.0,患者
2124,3590.0,患者
2125,3591.0,患者
2126,3592.0,患者
2127,3593.0,患者
2128,3594.0,患者
2129,3597.0,患者
2130,3598.0,患者
2131,3599.0,患者
2132,3601.0,患者
2133,3602.0,患者
2134,3603.0,患者
2135,3604.0,患者
2136,3605.0,患者
2137,3606.0,患者
2138,3607.0,患者
2139,3608.0,患者
2140,3609.0,患者
2141,3611.0,患者
2142,3613.0,患者
2143,3614.0,患者
2144,3615.0,患者
2145,3616.0,患者
2146,3617.0,患者
2147,3618.0,患者
2148,3619.0,患者
2149,3620.0,患者
2150,3621.0,患者
2151,3623.0,患者
2152,3624.0,患者
2153,3625.0,患者
2154,3626.0,患者
2155,3627.0,患者
2156,3628.0,患者
2157,3629.0,患者
2158,3630.0,患者
2159,3632.0,患者
2160,3633.0,患者
2161,3634.0,患者
2162,3635.0,患者
2163,3636.0,患者
2164,3637.0,患者
2165,3638.0,患者
2166,3639.0,患者
2167,3640.0,患者
2168,3641.0,患者
2169,3642.0,患者
2170,3643.0,患者
2171,3644.0,患者
2172,3645.0,患者
2173,3646.0,患者
2174,3647.0,患者
2175,3648.0,患者
2176,3649.0,患者
2177,3650.0,患者
2178,3651.0,患者
2179,3652.0,患者
2180,3653.0,患者
2181,3654.0,患者
2182,3655.0,患者
2183,3656.0,患者
2184,3657.0,患者
2185,3658.0,患者
2186,3660.0,患者
2187,3661.0,患者
2188,3662.0,患者
2189,3663.0,患者
2190,3664.0,患者
2191,3665.0,患者
2192,3666.0,患者
2193,3667.0,患者
2194,3668.0,患者
2195,3669.0,患者
2196,3670.0,患者
2197,3671.0,患者
2198,3672.0,患者
2199,3673.0,患者
2200,3674.0,患者
2201,3675.0,患者
2202,3676.0,患者
2203,3677.0,患者
2204,3678.0,患者
2205,3679.0,患者
2206,3680.0,患者
2207,3681.0,患者
2208,3682.0,患者
2209,3683.0,患者
2210,3684.0,患者
2211,3685.0,患者
2212,3686.0,患者
2213,3687.0,患者
2214,3688.0,患者
2215,3690.0,患者
2216,3691.0,患者
2217,3692.0,患者
2218,3693.0,患者
2219,3695.0,患者
2220,3696.0,患者
2221,3697.0,患者
2222,3698.0,患者
2223,3699.0,患者
2224,3700.0,患者
2225,3701.0,患者
2226,3703.0,患者
2227,3704.0,患者
2228,3705.0,患者
2229,3706.0,患者
2230,3708.0,患者
2231,3709.0,患者
2232,3710.0,患者
2233,3711.0,患者
2234,3712.0,患者
2235,3714.0,患者
2236,3715.0,患者
2237,3716.0,患者
2238,3717.0,患者
2239,3718.0,患者
2240,3719.0,患者
2241,3720.0,患者
2242,3721.0,患者
2243,3722.0,患者
2244,3723.0,患者
2245,3726.0,患者
2246,3727.0,患者
2247,3728.0,患者
2248,3729.0,患者
2249,3730.0,患者
2250,3731.0,患者
2251,3732.0,患者
2252,3733.0,患者
2253,3734.0,患者
2254,3735.0,患者
2255,3736.0,患者
2256,3737.0,患者
2257,3738.0,患者
2258,3739.0,患者
2259,3740.0,患者
2260,3741.0,患者
2261,3742.0,患者
2262,3743.0,患者
2263,3744.0,患者
2264,3745.0,患者
2265,3746.0,患者
2266,3747.0,患者
2267,3748.0,患者
2268,3751.0,患者
2269,3752.0,患者
2270,3753.0,患者
2271,3754.0,患者
2272,3756.0,患者
2273,3758.0,患者
2274,3759.0,患者
2275,3760.0,患者
2276,3761.0,患者
2277,3762.0,患者
2278,3763.0,患者
2279,3764.0,患者
2280,3766.0,患者
2281,3767.0,患者
2282,3768.0,患者
2283,3769.0,患者
2284,3771.0,患者
2285,3772.0,患者
2286,3773.0,患者
2287,3774.0,患者
2288,3776.0,患者
2289,3778.0,患者
2290,3779.0,患者
2291,3780.0,患者
2292,3781.0,患者
2293,3782.0,患者
2294,3783.0,患者
2295,3784.0,患者
2296,3786.0,患者
2297,3787.0,患者
2298,3788.0,患者
2299,3789.0,患者
2300,3790.0,患者
2301,3791.0,患者
2302,3792.0,患者
2303,3793.0,患者
